Code_substance;Libelle_substance;Code_ARP
15734.0;VALSARTAN;ARP003372
10171.0;SIMVASTATINE;ARP003373
1023.0;VITAMINE C;ARP003379
10740.0;SÉLÉNITE DE SODIUM PENTAHYDRATÉ;ARP003381
474.0;SULFATE DE CUIVRE PENTAHYDRATÉ;ARP003383
831.0;SULFATE DE MANGANÈSE MONOHYDRATÉ;ARP003383
44778.0;SULBACTAM;ARP003385
35232.0;CEFTRIAXONE;ARP003385
35232.0;CEFTRIAXONE;ARP003386
44778.0;SULBACTAM;ARP003386
32109.0;CYPROHEPTADINE;ARP003389
2202.0;PARACÉTAMOL;ARP003391
19809.0;ATORVASTATINE;ARP003392
10235.0;STREPTOZOCINE;ARP003395
934.0;CHLORHYDRATE D'ÉTIFOXINE;ARP003396
934.0;CHLORHYDRATE D'ÉTIFOXINE;ARP003397
1023.0;ACIDE ASCORBIQUE;ARP003398
15304.0;LISINOPRIL;ARP003399
93796.0;CHONDROÏTINE (SULFATE DE) SODIQUE ;ARP003400
2278.0;CHLORHYDRATE DE PSEUDOÉPHÉDRINE;ARP003402
34909.0;SUFENTANIL;ARP003403
44778.0;SULBACTAM;ARP003404
2285.0;PYRIMÉTHAMINE;ARP003405
2285.0;PYRIMÉTHAMINE;ARP003407
342.0;TRIMÉTHOPRIME;ARP003409
2878.0;SULFAMÉTHOXAZOLE;ARP003409
527.0;GLICLAZIDE;ARP003411
84160.0;SULFATE DE MAGNÉSIUM ANHYDRE;ARP003412
1040.0;ACIDE FOLIQUE;ARP003413
2914.0;SULPIRIDE;ARP003414
2914.0;SULPIRIDE;ARP003415
5551.0;BROMHYDRATE DE SCOPOLAMINE;ARP003420
2202.0;PARACÉTAMOL;ARP003420
4475.0;CHLORHYDRATE DE PAPAVÉRINE;ARP003420
2202.0;PARACÉTAMOL;ARP003421
2092.0;IBUPROFÈNE;ARP003421
2202.0;PARACÉTAMOL;ARP003422
2092.0;IBUPROFÈNE;ARP003422
33207.0;ROSUVASTATINE;ARP003423
2382.0;MÉTRONIDAZOLE;ARP003424
54353.0;LÉVOCÉTIRIZINE;ARP003427
342.0;TRIMÉTHOPRIME;ARP003429
2878.0;SULFAMÉTHOXAZOLE;ARP003429
3193.0;MALÉATE DE CHLORPHÉNAMINE;ARP003431
3088.0;CHLORHYDRATE DE PHÉNYLÉPHRINE;ARP003431
2202.0;PARACÉTAMOL;ARP003431
69506.0;ADAPALÈNE;ARP003432
2229.0;PROGESTÉRONE;ARP003433
5241.0;SULBUTIAMINE;ARP003435
618.0;CHLORHYDRATE DE QUININE;ARP003436
17878.0;LAMIVUDINE;ARP003436
618.0;CHLORHYDRATE DE QUININE;ARP003437
15304.0;LISINOPRIL;ARP003438
2064.0;HYDROCHLOROTHIAZIDE;ARP003438
342.0;TRIMÉTHOPRIME;ARP003439
2878.0;SULFAMÉTHOXAZOLE;ARP003439
17061.0;CEFPODOXIME;ARP003440
2754.0;OFLOXACINE;ARP003441
1796.0;ÉTAMSYLATE;ARP003442
24381.0;BUDÉSONIDE;ARP003443
30613.0;FUMARATE DE FORMOTÉROL DIHYDRATÉ;ARP003443
24381.0;BUDÉSONIDE;ARP003444
30613.0;FUMARATE DE FORMOTÉROL DIHYDRATÉ;ARP003444
86571.0;CHLORHYDRATE DE TRAMADOL;ARP003445
2202.0;PARACÉTAMOL;ARP003445
2229.0;PROGESTÉRONE;ARP003446
39422.0;PRÉGABALINE;ARP003449
4532.0;RÉSORCINOL;ARP003451
857.0;VÉRATROLE;ARP003451
690.0;ACIDE SALICYLIQUE;ARP003451
568.0;LÉVOMENTHOL;ARP003451
2197.0;OXYTOCINE;ARP003453
2202.0;PARACÉTAMOL;ARP003454
901.0;CHLORURE DE SODIUM;ARP003455
41788.0;PROPIONATE DE FLUTICASONE;ARP003456
57781.0;SALMÉTÉROL;ARP003456
3348.0;ALBENDAZOLE;ARP003457
15734.0;VALSARTAN;ARP003458
39727.0;AMLODIPINE;ARP003458
29442.0;CLAVULANATE DE POTASSIUM;ARP003460
5248.0;AMOXICILLINE;ARP003460
4442.0;METFORMINE;ARP003461
20740.0;SITAGLIPTINE;ARP003461
4773.0;OMÉPRAZOLE;ARP003462
24833.0;VELPATASVIR;ARP003464
83492.0;SOFOSBUVIR;ARP003464
3969.0;PHLOROGLUCINOL HYDRATÉ;ARP003465
3970.0;TRIMÉTHYLPHLOROGLUCINOL;ARP003465
39727.0;AMLODIPINE;ARP003466
15734.0;VALSARTAN;ARP003466
15734.0;VALSARTAN;ARP003467
39727.0;AMLODIPINE;ARP003467
2064.0;HYDROCHLOROTHIAZIDE;ARP003467
4455.0;SULFATE DE NÉOMYCINE;ARP003468
73377.0;PHOSPHATE DE DEXAMÉTHASONE;ARP003468
62180.0;ACÉCLOFÉNAC;ARP003470
2202.0;PARACÉTAMOL;ARP003470
38193.0;MOXIFLOXACINE;ARP003471
2197.0;OXYTOCINE;ARP003472
86571.0;CHLORHYDRATE DE TRAMADOL;ARP003473
2202.0;PARACÉTAMOL;ARP003474
86571.0;CHLORHYDRATE DE TRAMADOL;ARP003474
2092.0;IBUPROFÈNE;ARP003475
26478.0;TAZOBACTAM;ARP003476
67102.0;PIPÉRACILLINE;ARP003476
98159.0;TADALAFIL;ARP003477
98159.0;TADALAFIL;ARP003478
12345.0;SECNIDAZOLE;ARP003480
21053.0;CAPTOPRIL;ARP003481
19809.0;ATORVASTATINE;ARP003482
86571.0;CHLORHYDRATE DE TRAMADOL;ARP003483
2678.0;CHLORHYDRATE DE DIPHÉNHYDRAMINE;ARP003484
4603.0;CALAMINE;ARP003484
74746.0;OSÉLTAMIVIR;ARP003485
35166.0;TAMOXIFÈNE;ARP003487
35166.0;TAMOXIFÈNE;ARP003488
126.0;TAMOXIFÈNE (CITRATE DE);ARP003489
626.0;SALBUTAMOL;ARP003490
4129.0;ACÉTYLLEUCINE;ARP003493
2087.0;CHLORHYDRATE D'HYDROXYZINE;ARP003494
1023.0;ACIDE ASCORBIQUE;ARP003495
34855.0;FER;ARP003496
4196.0;CITRATE DE CAFÉINE;ARP003497
15734.0;VALSARTAN;ARP003498
17445.0;NILOTINIB (CHLORHYDRATE DE) MONOHYDRATÉ;ARP003499
1261.0;BÉTAMÉTHASONE;ARP003500
60077.0;LÉVOFLOXACINE HÉMIHYDRATÉE;ARP003501
81234.0;LÉVOFLOXACINE;ARP003501
85516.0;CÉFOTAXIME;ARP003502
85516.0;CÉFOTAXIME;ARP003503
33617.0;CÉFIXIME ANHYDRE;ARP003506
20030.0;PACLITAXEL;ARP003507
38643.0;DOCÉTAXEL;ARP003508
5376.0;DOCÉTAXEL TRIHYDRATÉ;ARP003508
72481.0;TERBINAFINE;ARP003509
73952.0;IRINOTÉCAN;ARP003510
11532.0;RAMIPRIL;ARP003511
26322.0;VENLAFAXINE;ARP003512
66898.0;IMMUNOGLOBULINE HUMAINE RABIQUE ;ARP003513
5718.0;IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE);ARP003513
1351.0;CARBAMAZÉPINE;ARP003514
1351.0;CARBAMAZÉPINE;ARP003515
72481.0;TERBINAFINE;ARP003516
66219.0;CHLORHYDRATE DE FEXOFÉNADINE;ARP003518
71153.0;TELMISARTAN;ARP003519
2064.0;HYDROCHLOROTHIAZIDE;ARP003520
71153.0;TELMISARTAN;ARP003520
39727.0;AMLODIPINE;ARP003521
71153.0;TELMISARTAN;ARP003521
71153.0;TELMISARTAN;ARP003522
93748.0;AMLODIPINE (BÉSILATE D');ARP003523
71153.0;TELMISARTAN;ARP003523
39727.0;AMLODIPINE;ARP003523
2064.0;HYDROCHLOROTHIAZIDE;ARP003524
71153.0;TELMISARTAN;ARP003524
71153.0;TELMISARTAN;ARP003525
71153.0;TELMISARTAN;ARP003526
39727.0;AMLODIPINE;ARP003526
2064.0;HYDROCHLOROTHIAZIDE;ARP003527
71153.0;TELMISARTAN;ARP003527
96027.0;NÉBIVOLOL;ARP003528
2064.0;HYDROCHLOROTHIAZIDE;ARP003529
96027.0;NÉBIVOLOL;ARP003529
561.0;LORAZÉPAM;ARP003530
54459.0;BUPRÉNORPHINE;ARP003531
762.0;ATÉNOLOL;ARP003532
60459.0;EMTRICITABINE;ARP003534
17878.0;LAMIVUDINE;ARP003536
60459.0;EMTRICITABINE;ARP003539
17878.0;LAMIVUDINE;ARP003540
762.0;ATÉNOLOL;ARP003541
762.0;ATÉNOLOL;ARP003542
842.0;NIFÉDIPINE;ARP003542
762.0;ATÉNOLOL;ARP003543
1434.0;CHLORTALIDONE;ARP003543
762.0;ATÉNOLOL;ARP003544
762.0;ATÉNOLOL;ARP003545
39727.0;AMLODIPINE;ARP003545
2329.0;RÉSERPINE;ARP003546
1215.0;BENDROFLUMÉTHIAZIDE;ARP003546
52431.0;PÉRINDOPRIL;ARP003547
39727.0;AMLODIPINE;ARP003547
819.0;INDAPAMIDE;ARP003547
819.0;INDAPAMIDE;ARP003548
52431.0;PÉRINDOPRIL;ARP003548
39727.0;AMLODIPINE;ARP003548
39727.0;AMLODIPINE;ARP003549
819.0;INDAPAMIDE;ARP003549
52431.0;PÉRINDOPRIL;ARP003549
21053.0;CAPTOPRIL;ARP003550
5248.0;AMOXICILLINE;ARP003551
5248.0;AMOXICILLINE;ARP003552
96035.0;AZITHROMYCINE;ARP003553
72481.0;TERBINAFINE;ARP003554
72481.0;TERBINAFINE;ARP003555
72481.0;TERBINAFINE;ARP003556
72481.0;TERBINAFINE;ARP003557
3044.0;CARBOCISTÉINE;ARP003558
66431.0;CIPROFLOXACINE;ARP003561
93286.0;ACIDE CLAVULANIQUE;ARP003562
5248.0;AMOXICILLINE;ARP003562
93286.0;ACIDE CLAVULANIQUE;ARP003563
5248.0;AMOXICILLINE;ARP003563
420.0;CAFÉINE ANHYDRE;ARP003564
2202.0;PARACÉTAMOL;ARP003564
63854.0;CÉLÉCOXIB;ARP003565
72481.0;TERBINAFINE;ARP003566
37.0;DICLOFÉNAC SODIQUE;ARP003567
2202.0;PARACÉTAMOL;ARP003567
18063.0;MÉTHYLERGOMÉTRINE BASE;ARP003568
2092.0;IBUPROFÈNE;ARP003569
36246.0;FENTICONAZOLE BASE;ARP003570
2382.0;MÉTRONIDAZOLE;ARP003571
15372.0;NORFLOXACINE;ARP003571
3499.0;PHOSPHATE DE PRIMAQUINE;ARP003572
1023.0;VITAMINE C;ARP003573
4773.0;OMÉPRAZOLE;ARP003574
4773.0;OMÉPRAZOLE;ARP003575
2202.0;PARACÉTAMOL;ARP003576
420.0;CAFÉINE ANHYDRE;ARP003577
2202.0;PARACÉTAMOL;ARP003577
651.0;TERPINE;ARP003578
467.0;CODÉINE;ARP003578
651.0;TERPINE;ARP003579
155.0;HUILE ESSENTIELLE D'EUCALYPTUS;ARP003580
651.0;TERPINE;ARP003580
3469.0;HUILE ESSENTIELLE DE PIN;ARP003580
152.0;HUILE ESSENTIELLE DE NIAOULI;ARP003580
3348.0;ALBENDAZOLE;ARP003581
2934.0;TESTOSTÉRONE;ARP003582
4630.0;CHLORHYDRATE DE TÉTRACYCLINE;ARP003585
3955.0;OXYTÉTRACYCLINE (CHLORHYDRATE D');ARP003585
1837.0;TÉTRACYCLINE;ARP003587
4630.0;CHLORHYDRATE DE TÉTRACYCLINE;ARP003588
28372.0;DOXYCYCLINE;ARP003589
2471.0;NITRAZÉPAM;ARP003590
527.0;GLICLAZIDE;ARP003592
4422.0;STÉARATE DE MAGNÉSIUM;ARP003592
19576.0;HYPROMELLOSE;ARP003592
2709.0;LACTULOSE;ARP003592
52431.0;PÉRINDOPRIL;ARP003593
1821.0;THIAMAZOLE;ARP003594
1821.0;THIAMAZOLE;ARP003595
819.0;INDAPAMIDE;ARP003596
1830.0;THIOCOLCHICOSIDE;ARP003598
1830.0;THIOCOLCHICOSIDE;ARP003599
3385.0;ACIDE TIAPROFÉNIQUE;ARP003600
3385.0;ACIDE TIAPROFÉNIQUE;ARP003601
66431.0;CIPROFLOXACINE;ARP003602
984.0;DOMPÉRIDONE;ARP003604
62904.0;CHLORHYDRATE DE GRANISÉTRON;ARP003606
15009.0;TIMOLOL;ARP003607
1023.0;ACIDE ASCORBIQUE;ARP003608
15009.0;TIMOLOL;ARP003609
66431.0;CIPROFLOXACINE;ARP003610
3611.0;TINIDAZOLE;ARP003610
93657.0;RACÉCADOTRIL;ARP003611
6431.0;LORATADINE;ARP003612
213.0;FEUILLE DE SÉNÉ;ARP003614
22328.0;FUCUS;ARP003614
690.0;ACIDE SALICYLIQUE;ARP003617
68669.0;DOLUTÉGRAVIR;ARP003618
23654.0;TOBRAMYCINE;ARP003619
1608.0;DEXAMÉTHASONE;ARP003620
23654.0;TOBRAMYCINE;ARP003620
196.0;LÉVONORGESTREL;ARP003621
86571.0;CHLORHYDRATE DE TRAMADOL;ARP003622
2202.0;PARACÉTAMOL;ARP003622
3348.0;ALBENDAZOLE;ARP003623
3641.0;ASCORBATE DE CALCIUM;ARP003625
3641.0;ASCORBATE DE CALCIUM;ARP003626
89235.0;ACÉTATE DE SODIUM ANHYDRE;ARP003627
2201.0;DEXPANTHÉNOL;ARP003628
823.0;KÉTOPROFÈNE;ARP003631
13835.0;CLOXACILLINE;ARP003632
19809.0;ATORVASTATINE;ARP003633
34855.0;FER;ARP003634
5348.0;CUIVRE;ARP003634
64114.0;MANGANÈSE;ARP003634
86571.0;CHLORHYDRATE DE TRAMADOL;ARP003635
86571.0;CHLORHYDRATE DE TRAMADOL;ARP003636
2202.0;PARACÉTAMOL;ARP003637
86571.0;CHLORHYDRATE DE TRAMADOL;ARP003637
47834.0;ATOSIBAN;ARP003638
35415.0;TRAMADOL;ARP003639
35415.0;TRAMADOL;ARP003640
35415.0;TRAMADOL;ARP003641
2202.0;PARACÉTAMOL;ARP003641
2202.0;PARACÉTAMOL;ARP003642
35415.0;TRAMADOL;ARP003642
670.0;TRIMÉBUTINE;ARP003643
1068.0;ACIDE TRANEXAMIQUE;ARP003644
2709.0;LACTULOSE;ARP003645
706.0;CLOTRIMAZOLE;ARP003646
1068.0;ACIDE TRANEXAMIQUE;ARP003647
51796.0;TRAVOPROST;ARP003653
1014.0;ACÉTYLCYSTÉINE;ARP003654
35415.0;TRAMADOL;ARP003655
1068.0;ACIDE TRANEXAMIQUE;ARP003656
46395.0;ORNITHINE (CHLORHYDRATE D');ARP003657
1023.0;VITAMINE C;ARP003657
3197.0;CHLORHYDRATE DE CYPROHEPTADINE;ARP003657
79537.0;CHLORHYDRATE DE LYSINE;ARP003657
20740.0;SITAGLIPTINE;ARP003659
35232.0;CEFTRIAXONE;ARP003660
5209.0;TRIAMCINOLONE (ACÉTONIDE DE);ARP003661
55004.0;BLÉOMYCINE;ARP003661
2509.0;NYSTATINE;ARP003661
2092.0;IBUPROFÈNE;ARP003662
2202.0;PARACÉTAMOL;ARP003662
420.0;CAFÉINE;ARP003662
11532.0;RAMIPRIL;ARP003664
5432.0;CHLORHYDRATE DE LIDOCAÏNE;ARP003665
35232.0;CEFTRIAXONE;ARP003665
670.0;TRIMÉBUTINE;ARP003666
670.0;TRIMÉBUTINE;ARP003667
35232.0;CEFTRIAXONE;ARP003668
338.0;DICHLORHYDRATE DE TRIMÉTAZIDINE;ARP003671
5248.0;AMOXICILLINE;ARP003673
44778.0;SULBACTAM;ARP003673
90615.0;PSEUDOÉPHÉDRINE;ARP003674
2202.0;PARACÉTAMOL;ARP003674
2092.0;IBUPROFÈNE;ARP003675
11279.0;FLUCONAZOLE;ARP003676
11279.0;FLUCONAZOLE;ARP003677
4630.0;CHLORHYDRATE DE TÉTRACYCLINE;ARP003678
42.0;CHLORHYDRATE D'AMANTADINE;ARP003678
338.0;DICHLORHYDRATE DE TRIMÉTAZIDINE;ARP003679
338.0;TRIMÉTAZIDINE (DICHLORHYDRATE DE);ARP003679
670.0;TRIMÉBUTINE;ARP003680
8152.0;L-CARNITINE;ARP003682
342.0;TRIMÉTHOPRIME;ARP003683
2878.0;SULFAMÉTHOXAZOLE;ARP003683
342.0;TRIMÉTHOPRIME;ARP003684
2878.0;SULFAMÉTHOXAZOLE;ARP003684
69916.0;PÉRINDOPRIL ARGININE;ARP003685
819.0;INDAPAMIDE;ARP003685
39727.0;AMLODIPINE;ARP003685
2064.0;HYDROCHLOROTHIAZIDE;ARP003686
11532.0;RAMIPRIL;ARP003686
2064.0;HYDROCHLOROTHIAZIDE;ARP003687
11532.0;RAMIPRIL;ARP003687
69916.0;PÉRINDOPRIL ARGININE;ARP003688
52431.0;PÉRINDOPRIL;ARP003688
39727.0;AMLODIPINE;ARP003688
93748.0;AMLODIPINE (BÉSILATE D');ARP003688
19809.0;ATORVASTATINE;ARP003688
4422.0;STÉARATE DE MAGNÉSIUM;ARP003689
96655.0;KÉTOROLAC TROMÉTAMOL;ARP003691
2382.0;MÉTRONIDAZOLE;ARP003692
85184.0;PRILOCAÏNE;ARP003693
637.0;BENZOATE DE SODIUM;ARP003694
637.0;BENZOATE DE SODIUM;ARP003695
2202.0;PARACÉTAMOL;ARP003695
637.0;BENZOATE DE SODIUM;ARP003696
637.0;BENZOATE DE SODIUM;ARP003697
2202.0;PARACÉTAMOL;ARP003697
1525.0;CHOLÉCALCIFÉROL;ARP003698
82384.0;CÉFUROXIME;ARP003699
83438.0;OMÉPRAZOLE SODIQUE;ARP003701
38524.0;PANTOPRAZOLE;ARP003702
60167.0;MÉROPÉNEM;ARP003703
5.0;ACIDE ACÉTYLSALICYLIQUE;ARP003704
60459.0;EMTRICITABINE;ARP003706
3229.0;DEXTROMÉTHORPHANE (BROMHYDRATE DE);ARP003709
2278.0;PSEUDOÉPHÉDRINE (CHLORHYDRATE DE);ARP003709
3691.0;GUAÏFÉNÉSINE;ARP003710
3229.0;BROMHYDRATE DE DEXTROMÉTHORPHANE;ARP003710
3691.0;GUAÏFÉNÉSINE;ARP003711
3229.0;DEXTROMÉTHORPHANE (BROMHYDRATE DE);ARP003711
90.0;SULFATE DE POTASSIUM;ARP003712
489.0;CHLORHYDRATE DE CHLORPROMAZINE;ARP003712
637.0;BENZOATE DE SODIUM;ARP003712
2202.0;PARACÉTAMOL;ARP003712
15009.0;TIMOLOL;ARP003715
51528.0;DORZOLAMIDE;ARP003715
66431.0;CIPROFLOXACINE;ARP003716
2202.0;PARACÉTAMOL;ARP003717
90615.0;PSEUDOÉPHÉDRINE;ARP003717
420.0;CAFÉINE;ARP003718
2202.0;PARACÉTAMOL;ARP003718
19809.0;ATORVASTATINE;ARP003720
23654.0;TOBRAMYCINE;ARP003721
24735.0;SOLUTION DE CHLORURE DE BENZALKONIUM;ARP003721
2293.0;IOPROMIDE;ARP003722
86571.0;CHLORHYDRATE DE TRAMADOL;ARP003725
86571.0;CHLORHYDRATE DE TRAMADOL;ARP003726
342.0;TRIMÉTHOPRIME;ARP003727
2878.0;SULFAMÉTHOXAZOLE;ARP003727
342.0;TRIMÉTHOPRIME;ARP003728
2878.0;SULFAMÉTHOXAZOLE;ARP003728
3563.0;SUCRALFATE;ARP003729
587.0;CIMÉTIDINE;ARP003730
4034.0;FAMOTIDINE;ARP003731
23957.0;LANSOPRAZOLE;ARP003732
3611.0;TINIDAZOLE;ARP003732
24563.0;CLARITHROMYCINE;ARP003732
4773.0;OMÉPRAZOLE;ARP003733
4773.0;OMÉPRAZOLE;ARP003734
67717.0;SILDÉNAFIL;ARP003735
2202.0;PARACÉTAMOL;ARP003736
62180.0;ACÉCLOFÉNAC;ARP003736
35415.0;TRAMADOL;ARP003737
17407.0;ÉSOMÉPRAZOLE;ARP003738
44778.0;SULBACTAM;ARP003747
5248.0;AMOXICILLINE;ARP003747
47604.0;GENTAMICINE;ARP003749
3348.0;ALBENDAZOLE;ARP003751
1556.0;CYCLOPHOSPHAMIDE;ARP003752
975.0;SPIRAMYCINE;ARP003753
35232.0;CEFTRIAXONE;ARP003754
96035.0;AZITHROMYCINE;ARP003755
96035.0;AZITHROMYCINE;ARP003756
38524.0;PANTOPRAZOLE;ARP003757
38524.0;PANTOPRAZOLE;ARP003758
984.0;DOMPÉRIDONE;ARP003758
38524.0;PANTOPRAZOLE;ARP003759
1023.0;ACIDE ASCORBIQUE;ARP003760
2092.0;IBUPROFÈNE;ARP003761
15372.0;NORFLOXACINE;ARP003764
15372.0;NORFLOXACINE;ARP003765
78578.0;FOSFOMYCINE;ARP003766
90673.0;ACIDE FOLINIQUE;ARP003767
10235.0;STREPTOZOCINE;ARP003768
2357.0;MALÉATE DE MÉTHYLERGOMÉTRINE;ARP003770
2229.0;PROGESTÉRONE;ARP003771
1525.0;CHOLÉCALCIFÉROL;ARP003772
622.0;VITAMINE A;ARP003774
1023.0;ACIDE ASCORBIQUE;ARP003774
1339.0;ERGOCALCIFÉROL;ARP003774
622.0;VITAMINE A;ARP003775
1023.0;VITAMINE C;ARP003775
1525.0;VITAMINE D3;ARP003775
1068.0;ACIDE TRANEXAMIQUE;ARP003776
5248.0;AMOXICILLINE;ARP003777
93286.0;ACIDE CLAVULANIQUE;ARP003777
5715.0;ANATOXINE DIPHTÉRIQUE ;ARP003780
5717.0;ANATOXINE TÉTANIQUE ;ARP003780
5717.0;ANATOXINE TÉTANIQUE ;ARP003781
2382.0;MÉTRONIDAZOLE;ARP003783
55004.0;BLÉOMYCINE;ARP003783
2509.0;NYSTATINE;ARP003783
2067.0;HYDROCORTISONE;ARP003783
2382.0;MÉTRONIDAZOLE;ARP003784
706.0;CLOTRIMAZOLE;ARP003785
48296.0;CLINDAMYCINE;ARP003785
36192.0;VALACICLOVIR;ARP003786
15734.0;VALSARTAN;ARP003787
2064.0;HYDROCHLOROTHIAZIDE;ARP003788
15734.0;VALSARTAN;ARP003788
15734.0;VALSARTAN;ARP003789
39727.0;AMLODIPINE;ARP003789
2064.0;HYDROCHLOROTHIAZIDE;ARP003789
36192.0;VALACICLOVIR;ARP003790
5562.0;VALPROATE DE SODIUM;ARP003791
5562.0;VALPROATE DE SODIUM;ARP003792
5562.0;VALPROATE DE SODIUM;ARP003793
15734.0;VALSARTAN;ARP003794
15734.0;VALSARTAN;ARP003795
15734.0;VALSARTAN;ARP003796
10157.0;VANCOMYCINE (CHLORHYDRATE DE);ARP003797
338.0;DICHLORHYDRATE DE TRIMÉTAZIDINE;ARP003798
19809.0;ATORVASTATINE;ARP003799
39727.0;AMLODIPINE;ARP003799
13709.0;CHLORHYDRATE DE NICARDIPINE;ARP003800
13709.0;CHLORHYDRATE DE NICARDIPINE;ARP003801
19809.0;ATORVASTATINE;ARP003802
39727.0;AMLODIPINE;ARP003802
338.0;DICHLORHYDRATE DE TRIMÉTAZIDINE;ARP003803
19809.0;ATORVASTATINE;ARP003805
39727.0;AMLODIPINE;ARP003805
1525.0;VITAMINE D3;ARP003807
5.0;ACÉTYLSALICYLIQUE (ACIDE);ARP003808
2202.0;PARACÉTAMOL;ARP003808
6431.0;LORATADINE;ARP003810
26322.0;VENLAFAXINE;ARP003811
769.0;DIOSMINE;ARP003812
626.0;SALBUTAMOL;ARP003813
30613.0;FUMARATE DE FORMOTÉROL DIHYDRATÉ;ARP003815
24381.0;BUDÉSONIDE;ARP003815
626.0;SALBUTAMOL;ARP003816
626.0;SALBUTAMOL;ARP003817
713.0;ÉTOPOSIDE;ARP003818
31416.0;IRBÉSARTAN;ARP003819
90720.0;BENZYDAMINE;ARP003820
4734.0;CHLORHYDRATE DE BENZYDAMINE;ARP003821
17477.0;FENTANYL;ARP003823
3348.0;ALBENDAZOLE;ARP003824
3348.0;ALBENDAZOLE;ARP003825
4834.0;EMBONATE DE PYRANTEL;ARP003826
15686.0;MORPHINE;ARP003827
15686.0;MORPHINE;ARP003828
3348.0;ALBENDAZOLE;ARP003829
1931.0;FLUOROURACILE;ARP003830
690.0;ACIDE SALICYLIQUE;ARP003830
3348.0;ALBENDAZOLE;ARP003831
1023.0;VITAMINE C;ARP003833
67717.0;SILDÉNAFIL;ARP003834
34251.0;SILDÉNAFIL (CITRATE DE);ARP003835
67717.0;SILDÉNAFIL;ARP003835
51742.0;ALBUMINE HUMAINE ;ARP003836
28372.0;DOXYCYCLINE;ARP003837
355.0;MALÉATE DE TRIMÉBUTINE;ARP003838
55004.0;BLÉOMYCINE;ARP003838
2438.0;PHÉNYLÉPHRINE;ARP003838
28372.0;DOXYCYCLINE;ARP003840
2452.0;NICOTINAMIDE;ARP003841
2284.0;PYRIDOXINE;ARP003841
622.0;RÉTINOL;ARP003841
2331.0;RIBOFLAVINE;ARP003841
1339.0;ERGOCALCIFÉROL;ARP003841
1539.0;CYANOCOBALAMINE;ARP003841
1040.0;ACIDE FOLIQUE;ARP003841
5394.0;PANTOTHÉNATE DE CALCIUM;ARP003841
1023.0;ACIDE ASCORBIQUE;ARP003841
48694.0;THIAMINE;ARP003841
626.0;SALBUTAMOL;ARP003843
3691.0;GUAÏFÉNÉSINE;ARP003843
4729.0;CHLORHYDRATE DE BROMHEXINE;ARP003843
4729.0;CHLORHYDRATE DE BROMHEXINE;ARP003844
626.0;SALBUTAMOL;ARP003844
3691.0;GUAÏFÉNÉSINE;ARP003844
67717.0;SILDÉNAFIL;ARP003845
40035.0;VILDAGLIPTINE;ARP003846
24321.0;CHLORHYDRATE DE METFORMINE;ARP003847
40035.0;VILDAGLIPTINE;ARP003847
4442.0;METFORMINE;ARP003847
1040.0;ACIDE FOLIQUE;ARP003848
34855.0;FER;ARP003848
24321.0;CHLORHYDRATE DE METFORMINE;ARP003849
4630.0;CHLORHYDRATE DE TÉTRACYCLINE;ARP003850
55004.0;BLÉOMYCINE;ARP003850
4734.0;CHLORHYDRATE DE BENZYDAMINE;ARP003850
1927.0;ACÉTONIDE DE FLUOCINOLONE;ARP003850
80180.0;NÉVIRAPINE;ARP003852
67717.0;SILDÉNAFIL;ARP003855
59696.0;GANCICLOVIR;ARP003856
1023.0;VITAMINE C;ARP003857
929.0;OXYDE DE ZINC;ARP003857
54353.0;LÉVOCÉTIRIZINE;ARP003858
4771.0;BENZALKONIUM (CHLORURE DE);ARP003861
3088.0;CHLORHYDRATE DE PHÉNYLÉPHRINE;ARP003861
3778.0;GLUCONATE DE CHLORHEXIDINE;ARP003861
2452.0;NICOTINAMIDE;ARP003862
1023.0;VITAMINE C;ARP003862
48694.0;THIAMINE;ARP003862
2201.0;DEXPANTHÉNOL;ARP003862
3984.0;PYRIDOXINE (CHLORHYDRATE DE);ARP003863
4503.0;KÉTAMINE (CHLORHYDRATE DE);ARP003863
1023.0;ACIDE ASCORBIQUE;ARP003864
2452.0;NICOTINAMIDE;ARP003865
1023.0;VITAMINE C;ARP003865
1023.0;VITAMINE C;ARP003867
1040.0;ACIDE FOLIQUE;ARP003867
2452.0;NICOTINAMIDE;ARP003867
1539.0;CYANOCOBALAMINE;ARP003869
622.0;VITAMINE A;ARP003870
3984.0;PYRIDOXINE (CHLORHYDRATE DE);ARP003871
1539.0;CYANOCOBALAMINE;ARP003872
1023.0;VITAMINE C;ARP003874
1023.0;ACIDE ASCORBIQUE;ARP003874
1023.0;ACIDE ASCORBIQUE;ARP003875
1023.0;ACIDE ASCORBIQUE;ARP003876
1023.0;ACIDE ASCORBIQUE;ARP003877
1539.0;CYANOCOBALAMINE;ARP003878
3984.0;PYRIDOXINE (CHLORHYDRATE DE);ARP003879
48694.0;THIAMINE;ARP003879
2169.0;PREDNISOLONE;ARP003880
25336.0;PIROXICAM;ARP003883
1023.0;VITAMINE C;ARP003884
1525.0;VITAMINE D3;ARP003885
549.0;IODE;ARP003885
1023.0;VITAMINE C;ARP003885
1023.0;VITAMINE C;ARP003886
2376.0;MÉTOPIMAZINE;ARP003887
2376.0;MÉTOPIMAZINE;ARP003888
2376.0;MÉTOPIMAZINE;ARP003889
36592.0;DICLOFÉNAC;ARP003890
3559.0;SULFATE DE SALBUTAMOL;ARP003891
